time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-01-30,8.5,6.0,12.0,5.6,,250.4,27.4,,1009.7,
2016-01-31,9.8,5.0,14.0,0.0,,235.9,22.7,,1009.0,
2016-02-01,12.9,11.0,14.0,1.3,,245.0,34.3,,1014.7,
2016-02-02,9.1,6.0,11.0,0.0,,250.0,31.2,,1015.0,
2016-02-03,6.3,4.0,9.0,0.3,,262.4,22.3,,1021.9,
2016-02-04,10.2,5.0,14.0,0.0,,253.2,21.8,,1025.0,
2016-02-05,10.9,10.0,11.0,0.0,,219.0,22.1,,1018.1,
2016-02-06,11.2,10.0,13.0,1.3,,193.8,30.8,,997.8,
2016-02-07,7.0,4.5,9.7,6.9,,228.9,25.0,,991.7,
2016-02-08,7.8,6.2,9.1,14.5,,252.1,37.6,,986.7,
2016-02-09,5.2,3.6,7.4,1.8,,255.3,17.9,,988.5,
2016-02-10,6.7,5.0,9.0,0.5,,266.3,19.2,,996.9,
2016-02-11,5.2,2.0,9.0,0.5,,247.6,8.9,,1003.8,
2016-02-12,4.8,3.0,6.0,0.3,,104.2,13.0,,995.9,
2016-02-13,3.5,1.1,4.6,0.0,,72.1,16.3,,987.3,
2016-02-14,4.6,3.0,7.0,4.1,,5.5,16.0,,997.0,
2016-02-15,2.6,,,0.0,,,,,,
2016-02-16,3.6,0.0,8.0,0.0,,177.5,8.7,,1033.8,
2016-02-17,4.8,2.0,7.0,0.0,,157.3,12.2,,1014.8,
2016-02-18,3.7,-1.0,7.0,8.9,,,,,1014.1,
2016-02-19,6.0,2.0,10.0,0.3,,216.2,19.2,,1015.6,
2016-02-20,10.4,8.4,12.3,0.3,,260.9,27.0,,1009.0,
2016-02-21,13.1,11.0,15.0,2.3,,241.2,30.5,,1010.2,
2016-02-22,9.3,7.0,13.0,1.5,,284.4,17.6,,1009.1,
2016-02-23,6.5,4.0,9.0,0.8,,321.4,11.2,,1017.0,
2016-02-24,3.8,0.0,7.0,0.0,,,4.4,,1018.2,
2016-02-25,0.8,-3.1,5.3,0.0,,295.8,6.5,,1016.8,
2016-02-26,3.8,0.0,8.0,0.0,,,10.7,,1010.3,
2016-02-27,4.8,4.0,6.0,0.0,,50.3,17.8,,1010.9,
2016-02-28,4.5,2.3,7.6,0.0,,55.8,19.4,,1021.2,
2016-02-29,5.4,2.0,9.0,0.0,,76.6,9.1,,1026.5,
2016-03-01,9.3,5.0,13.0,0.3,,225.3,24.6,,1011.2,
2016-03-02,6.3,4.0,9.0,6.4,,256.6,30.5,,999.1,
2016-03-03,7.0,4.0,9.0,4.1,,261.5,21.8,,1003.1,
2016-03-04,6.2,4.0,8.0,2.3,,266.0,17.3,,991.5,
2016-03-05,3.8,1.0,7.0,0.0,,345.8,14.4,,1000.1,
2016-03-06,4.3,2.0,7.0,0.5,,293.0,14.3,,1005.7,
2016-03-07,4.8,2.0,7.0,0.0,,326.2,15.3,,1009.6,
2016-03-08,5.3,1.0,9.0,0.0,,224.5,14.7,,1013.2,
2016-03-09,7.7,5.8,10.4,11.7,,97.2,16.0,,996.6,
2016-03-10,6.8,5.0,9.0,9.4,,9.0,8.1,,1019.1,
2016-03-11,4.1,-1.6,11.1,0.3,,31.5,6.0,,1028.2,
2016-03-12,7.0,4.0,11.0,0.0,,96.6,5.7,,1030.8,
2016-03-13,5.4,2.0,9.0,0.0,,71.3,14.2,,1034.5,
2016-03-14,6.7,3.5,11.0,0.0,,72.1,22.9,,1032.9,
2016-03-15,5.8,0.6,8.3,0.0,,44.1,15.1,,1030.3,
2016-03-16,7.3,6.0,9.0,0.0,,56.2,22.0,,1029.7,
2016-03-17,6.5,3.0,11.0,0.0,,54.7,12.3,,1030.1,
2016-03-18,5.6,3.0,8.0,0.0,,41.0,12.4,,1027.0,
2016-03-19,6.6,5.6,8.4,0.0,,52.5,18.5,,1026.4,
2016-03-20,7.8,5.0,11.0,0.0,,33.3,13.6,,1025.1,
2016-03-21,8.9,7.0,11.0,0.0,,330.3,10.4,,1023.1,
2016-03-22,7.6,,,0.0,,,,,,
2016-03-23,8.6,,,,,,,,,
2016-03-24,9.0,7.0,11.0,0.0,,232.4,16.6,,1013.2,
2016-03-25,10.7,8.0,15.0,7.9,,278.9,14.6,,1013.4,
2016-03-26,9.4,6.4,13.3,0.0,,197.8,21.9,,1004.3,
2016-03-27,7.9,5.5,11.2,4.3,,,,,,
2016-03-28,8.1,4.5,11.4,17.8,,235.6,34.3,,,
2016-03-29,7.3,4.5,11.6,3.3,,247.5,19.8,,1002.2,
2016-03-30,7.9,4.3,12.5,5.1,,258.3,14.0,,1007.8,
2016-03-31,7.5,3.7,12.4,0.0,,6.3,10.1,,1015.2,
2016-04-01,8.5,3.0,13.0,0.0,,167.7,11.1,,1019.2,
2016-04-02,10.8,8.0,15.0,0.0,,145.8,15.0,,1012.4,
2016-04-03,11.5,8.0,17.0,3.3,,166.4,11.7,,1005.3,
2016-04-04,11.1,9.0,13.0,0.5,,188.7,12.9,,1002.1,
2016-04-05,11.4,8.0,15.0,0.3,,254.1,14.9,,1006.9,
2016-04-06,9.7,7.0,13.0,0.0,,241.7,26.6,,1007.4,
2016-04-07,7.0,,,1.0,,,,,,
2016-04-08,9.4,6.0,14.0,6.6,,270.9,11.2,,1011.3,
2016-04-09,9.1,7.0,12.0,0.5,,211.3,15.7,,1003.4,
2016-04-10,8.1,3.0,12.0,1.5,,105.7,20.5,,1007.3,
2016-04-11,11.8,10.0,14.0,1.3,,94.8,16.1,,1005.8,
2016-04-12,11.4,7.6,16.5,3.0,,222.3,9.5,,1006.6,
2016-04-13,12.5,6.0,17.0,0.0,,290.6,6.9,,1008.1,
2016-04-14,13.3,9.0,17.0,0.5,,178.4,10.1,,1009.2,
2016-04-15,10.7,9.0,13.0,2.5,,352.0,8.2,,1000.9,
2016-04-16,7.2,6.0,9.0,16.5,,313.9,15.8,,1004.0,
2016-04-17,5.7,-0.3,11.4,0.3,,315.4,7.4,,1015.5,
2016-04-18,9.5,5.0,12.0,0.0,,243.9,16.6,,,
2016-04-19,11.4,9.0,15.0,0.0,,5.4,13.1,,1027.9,
2016-04-20,9.2,5.0,13.0,0.0,,79.2,19.0,,1029.9,
2016-04-21,10.6,6.0,15.0,0.0,,71.6,20.2,,1024.1,
2016-04-22,9.3,7.0,11.0,0.0,,70.0,19.6,,1021.6,
2016-04-23,7.7,5.0,10.0,5.8,,17.7,13.4,,1020.6,
2016-04-24,7.3,4.0,9.0,0.0,,350.2,12.4,,1020.1,
2016-04-25,8.1,4.0,12.0,0.3,,294.9,18.0,,1011.0,
2016-04-26,6.3,4.0,9.0,0.8,,302.3,20.5,,1008.2,
2016-04-27,6.7,4.0,11.0,0.3,,325.9,13.8,,1012.1,
2016-04-28,6.4,-0.1,11.9,0.0,,259.2,15.3,,1013.1,
2016-04-29,8.7,6.0,11.0,1.5,,257.8,24.8,,1010.5,
2016-04-30,9.0,5.0,13.0,1.3,,317.4,12.2,,1021.0,
2016-05-01,11.0,5.0,17.0,0.3,,221.8,11.8,,1027.4,
2016-05-02,12.7,10.0,17.0,0.0,,217.7,20.7,,1020.7,
2016-05-03,11.7,7.0,15.0,0.5,,270.6,15.5,,1025.2,
2016-05-04,13.3,8.0,18.0,0.0,,190.0,10.9,,1026.4,
2016-05-05,14.1,8.0,20.0,0.0,,111.2,14.4,,1020.2,
2016-05-06,15.0,9.0,21.0,0.0,,79.0,13.4,,1011.1,
2016-05-07,17.6,11.4,23.4,0.0,,117.0,10.9,,1006.7,
2016-05-08,19.3,13.0,26.0,0.0,,93.8,15.8,,1007.0,
2016-05-09,17.8,14.0,23.0,0.0,,90.4,16.1,,1008.1,
2016-05-10,15.8,15.0,17.0,2.5,,87.1,15.2,,1006.3,
2016-05-11,16.0,14.0,18.0,27.7,,77.2,10.0,,1003.4,
2016-05-12,17.0,11.6,23.7,5.6,,38.6,19.5,,1002.4,
2016-05-13,13.5,10.0,17.0,0.0,,30.4,18.0,,1010.1,
2016-05-14,10.3,8.0,13.0,0.0,,27.4,14.1,,1019.8,
2016-05-15,10.6,2.9,15.7,0.0,,338.6,8.9,,1022.2,
2016-05-16,14.1,10.0,19.0,0.0,,347.3,9.3,,,
2016-05-17,14.5,10.0,18.0,0.0,,258.0,15.1,,1016.4,
2016-05-18,13.0,12.0,14.0,0.0,,214.0,15.4,,1005.1,
2016-05-19,14.0,11.0,18.0,7.4,,278.1,15.9,,1010.9,
2016-05-20,16.0,14.0,20.0,0.0,,232.5,20.8,,1014.1,
2016-05-21,15.9,14.0,18.0,0.0,,214.6,19.2,,1008.9,
2016-05-22,15.3,13.0,19.0,0.3,,290.6,9.6,,1007.5,
2016-05-23,15.2,11.0,19.0,3.3,,339.8,15.3,,1017.3,
2016-05-24,12.9,9.0,16.0,1.0,,39.8,15.1,,1021.5,
2016-05-25,11.0,10.0,12.0,0.0,,29.9,11.5,,1018.0,
2016-05-26,14.3,10.0,19.0,0.0,,,9.1,,1016.0,
2016-05-27,15.1,11.0,20.0,0.0,,86.2,16.0,,1016.7,
2016-05-28,15.1,10.4,20.4,0.0,,61.7,14.9,,1015.5,
2016-05-29,13.8,10.0,18.0,0.0,,357.1,13.9,,1013.6,
2016-05-30,14.4,12.0,17.0,0.0,,347.4,19.4,,1015.7,
2016-05-31,12.5,11.0,14.0,0.0,,342.1,24.1,,1016.3,
2016-06-01,12.5,11.0,14.0,12.4,,8.3,17.5,,1020.9,
2016-06-02,11.5,11.0,12.0,0.0,,5.8,19.7,,1020.9,
2016-06-03,11.3,10.0,13.0,0.0,,28.8,12.4,,1017.8,
2016-06-04,15.0,12.0,19.0,0.0,,19.5,8.4,,1017.3,
2016-06-05,16.5,12.0,24.0,0.0,,49.4,11.8,,1020.5,
2016-06-06,15.8,12.0,22.0,0.0,,90.9,14.1,,1021.6,
2016-06-07,17.5,13.0,23.0,0.0,,61.8,8.5,,1022.6,
2016-06-08,18.5,14.5,23.4,11.7,,359.7,7.4,,1023.7,
2016-06-09,15.6,12.0,20.0,1.3,,82.3,11.7,,1021.7,
2016-06-10,17.7,13.0,23.0,0.3,,136.1,10.1,,1013.8,
2016-06-11,18.1,15.0,22.0,0.0,,288.8,7.2,,1010.6,
2016-06-12,17.3,15.0,20.0,0.0,,216.4,11.6,,1007.1,
2016-06-13,16.7,15.0,19.0,4.1,,256.6,14.6,,1002.2,
2016-06-14,16.2,14.0,18.0,4.3,,225.8,17.0,,996.6,
2016-06-15,16.6,13.0,20.0,3.3,,219.9,15.7,,996.5,
2016-06-16,16.0,14.0,19.0,2.8,,160.8,10.9,,1000.4,
2016-06-17,15.3,12.8,18.9,14.7,,25.9,12.8,,1007.0,
2016-06-18,14.9,13.0,16.0,3.0,,323.9,11.5,,1019.0,
2016-06-19,16.9,14.0,21.0,0.0,,228.8,16.0,,1022.7,
2016-06-20,17.2,15.0,21.3,2.3,,244.9,17.7,,1013.7,
2016-06-21,18.8,16.0,22.0,10.7,,241.3,15.7,,1016.7,
2016-06-22,19.1,15.0,23.0,0.0,,200.5,11.2,,1018.8,
2016-06-23,19.1,17.6,20.7,20.3,,198.5,6.4,,1015.9,
2016-06-24,18.3,14.0,22.0,7.1,,233.0,18.5,,1017.6,
2016-06-25,15.1,11.1,19.2,0.0,,276.0,12.1,,1016.8,
2016-06-26,15.0,11.2,19.0,1.5,,281.4,15.1,,1017.7,
2016-06-27,18.1,15.0,21.0,1.3,,277.9,15.8,,1017.3,
2016-06-28,16.7,14.0,21.0,0.0,,225.8,12.3,,1014.3,
2016-06-29,15.4,13.0,18.0,2.0,,226.4,23.0,,1008.6,
2016-06-30,17.3,14.0,20.0,2.3,,226.7,18.2,,1008.8,
2016-07-01,16.9,14.0,20.0,0.0,,236.6,22.3,,1008.5,
2016-07-02,14.9,10.3,19.5,1.5,,262.9,22.9,,1013.5,
2016-07-03,16.8,12.0,21.0,0.3,,229.3,14.7,,1018.2,
2016-07-04,17.4,13.0,21.0,0.0,,225.7,15.7,,1018.6,
2016-07-05,18.0,16.0,21.0,0.0,,280.2,19.8,,1017.4,
2016-07-06,17.7,13.0,22.0,0.0,,309.5,9.5,,1022.0,
2016-07-07,19.2,16.0,23.0,0.0,,227.9,14.2,,1019.5,
2016-07-08,19.7,16.0,23.0,0.0,,247.5,23.5,,1016.1,
2016-07-09,20.1,17.0,24.0,0.0,,229.0,19.9,,1017.3,
2016-07-10,19.5,18.0,23.0,0.0,,220.4,22.6,,1008.8,
2016-07-11,18.2,16.0,21.0,0.3,,230.0,22.3,,1007.5,
2016-07-12,15.8,14.0,19.0,1.0,,256.4,15.1,,1012.1,
2016-07-13,15.5,12.0,18.0,5.3,,297.8,15.1,,1017.8,
2016-07-14,17.1,13.0,20.0,2.0,,303.2,13.4,,1023.7,
2016-07-15,17.3,13.0,20.0,0.0,,241.8,16.8,,1026.3,
2016-07-16,20.7,17.1,26.2,0.0,,269.5,19.7,,1024.6,
2016-07-17,23.0,20.0,27.0,0.0,,259.9,18.0,,1022.3,
2016-07-18,23.5,18.0,29.0,0.0,,249.3,8.5,,1021.5,
2016-07-19,24.7,17.0,32.0,0.0,,118.0,13.7,,1017.1,
2016-07-20,24.0,18.7,30.0,0.0,,237.7,17.8,,1009.5,
2016-07-21,20.9,16.0,25.0,0.0,,300.9,11.6,,1016.0,
2016-07-22,20.3,17.0,23.6,0.5,,317.3,5.4,,1018.4,
2016-07-23,22.1,17.0,27.0,0.5,,229.3,9.8,,1019.7,
2016-07-24,20.8,17.0,24.0,0.0,,233.7,16.9,,1018.8,
2016-07-25,20.5,16.0,24.0,0.3,,258.9,18.1,,1019.1,
2016-07-26,19.8,16.0,23.0,0.0,,267.4,13.7,,1020.8,
2016-07-27,19.5,16.8,24.7,0.0,,252.7,13.3,,1015.5,
2016-07-28,19.1,16.0,23.0,3.3,,268.0,11.4,,1014.1,
2016-07-29,19.9,18.0,23.0,1.3,,241.3,17.4,,1010.9,
2016-07-30,19.6,17.0,22.0,0.5,,319.8,11.0,,1013.4,
2016-07-31,18.8,15.0,22.0,0.0,,314.0,10.8,,1016.8,
2016-08-01,17.0,15.0,19.0,0.0,,250.5,12.4,,1018.6,
2016-08-02,18.6,15.0,22.0,13.0,,222.0,17.3,,1010.0,
2016-08-03,20.8,18.0,23.0,0.3,,230.0,24.4,,1007.6,
2016-08-04,19.2,16.0,22.0,0.0,,248.1,24.6,,1009.4,
2016-08-05,19.6,15.0,24.0,0.0,,258.6,15.7,,1019.2,
2016-08-06,20.5,15.0,26.0,0.0,,260.8,15.0,,1026.2,
2016-08-07,21.8,18.0,27.0,0.0,,245.0,24.4,,1023.5,
2016-08-08,18.4,16.0,21.0,0.0,,281.3,22.1,,1021.5,
2016-08-09,16.9,13.0,20.0,0.0,,305.1,16.4,,1025.0,
2016-08-10,16.2,13.0,20.0,0.0,,295.1,15.0,,1024.8,
2016-08-11,19.0,16.0,23.0,0.0,,264.2,19.7,,1022.1,
2016-08-12,19.2,13.9,26.3,0.0,,264.9,17.1,,1023.3,
2016-08-13,19.2,14.4,25.1,0.0,,271.3,17.3,,1022.4,
2016-08-14,19.5,17.0,23.0,0.0,,16.9,9.2,,1025.1,
2016-08-15,18.2,14.0,23.0,0.0,,83.1,14.6,,1024.6,
2016-08-16,17.9,13.0,23.0,0.0,,84.4,13.7,,1019.5,
2016-08-17,19.1,14.0,24.0,0.0,,88.2,12.5,,1013.6,
2016-08-18,19.5,16.0,25.0,0.0,,78.7,13.5,,1010.3,
2016-08-19,17.9,17.0,20.0,0.0,,153.9,12.2,,1006.8,
2016-08-20,17.9,16.0,21.0,2.0,,212.5,26.2,,1006.3,
2016-08-21,18.7,16.0,22.0,0.8,,247.1,26.5,,1015.5,
2016-08-22,20.8,18.0,26.0,0.8,,233.4,20.9,,1022.7,
2016-08-23,23.0,15.0,30.0,0.0,,143.6,10.1,,1022.5,
2016-08-24,25.5,20.0,33.0,0.0,,353.0,6.5,,1017.8,
2016-08-25,23.9,19.0,28.0,2.5,,5.5,9.0,,1015.2,
2016-08-26,23.3,19.0,27.0,0.0,,302.6,10.4,,1017.4,
2016-08-27,21.2,17.0,25.0,0.0,,85.9,14.8,,1014.6,
2016-08-28,20.0,18.0,22.0,0.0,,231.7,17.8,,1012.9,
2016-08-29,19.5,16.0,24.0,2.3,,332.9,8.6,,1022.0,
2016-08-30,20.8,16.0,27.0,0.0,,235.2,8.6,,1024.2,
2016-08-31,19.8,16.0,24.0,0.0,,236.5,15.2,,1020.6,
2016-09-01,19.3,15.0,24.0,0.0,,255.0,14.0,,1022.7,
2016-09-02,18.1,16.0,21.0,0.0,,231.7,17.5,,1019.0,
2016-09-03,16.2,11.7,20.5,0.3,,237.4,13.4,,1015.7,
2016-09-04,17.8,15.6,19.5,4.8,,263.7,18.8,,1012.3,
2016-09-05,18.9,15.0,23.0,2.3,,221.1,10.0,,1019.0,
2016-09-06,22.2,20.0,24.0,0.8,,242.6,10.6,,1023.2,
2016-09-07,22.6,19.0,28.0,0.0,,133.2,8.9,,1018.0,
2016-09-08,18.3,12.9,22.8,0.0,,230.7,15.0,,1011.4,
2016-09-09,19.4,16.0,22.0,0.0,,202.5,17.5,,1014.7,
2016-09-10,19.3,18.0,22.0,0.0,,207.9,16.6,,1012.6,
2016-09-11,14.6,7.0,21.7,3.3,,223.6,7.5,,1016.8,
2016-09-12,20.3,14.0,26.0,0.3,,153.4,11.7,,1013.2,
2016-09-13,24.7,19.0,33.0,0.0,,78.3,14.1,,1009.5,
2016-09-14,23.5,20.0,28.0,0.0,,141.8,10.7,,1010.1,
2016-09-15,22.6,18.0,30.0,0.0,,348.7,9.7,,1009.9,
2016-09-16,17.5,15.0,20.0,13.2,,285.9,16.8,,1012.2,
2016-09-17,15.4,14.0,16.0,8.9,,323.3,20.3,,1020.0,
2016-09-18,17.0,15.0,19.0,0.0,,333.9,8.1,,1020.9,
2016-09-19,15.4,12.8,18.7,0.0,,309.9,5.9,,1021.6,
2016-09-20,16.8,16.0,19.0,1.8,,21.9,6.3,,1020.3,
2016-09-21,18.2,15.0,23.0,0.0,,150.0,9.3,,1017.5,
2016-09-22,17.4,16.0,20.0,0.0,,232.6,11.5,,1018.9,
2016-09-23,15.8,12.0,20.0,0.0,,220.6,10.8,,1024.0,
2016-09-24,18.6,14.0,23.0,0.0,,180.5,15.7,,1017.4,
2016-09-25,17.9,14.0,20.0,1.5,,216.8,20.0,,1014.2,
2016-09-26,15.4,13.0,19.0,0.0,,183.2,10.5,,1022.0,
2016-09-27,16.9,13.0,20.0,0.8,,181.3,15.8,,1022.4,
2016-09-28,17.9,14.0,24.0,0.0,,238.0,21.1,,1023.7,
2016-09-29,15.9,12.0,19.0,0.0,,,,,1014.1,
2016-09-30,13.5,10.0,18.6,1.5,,229.6,13.2,,1012.4,
2016-10-01,13.1,11.0,16.0,1.5,,195.0,8.9,,1006.5,
2016-10-02,13.2,11.0,17.0,4.3,,328.4,13.3,,1016.1,
2016-10-03,13.2,8.0,18.0,0.0,,51.4,6.4,,1028.5,
2016-10-04,14.8,12.0,18.0,0.0,,71.6,19.8,,1030.1,
2016-10-05,14.4,13.0,16.0,0.0,,94.2,28.8,,1029.6,
2016-10-06,13.3,12.0,15.0,0.0,,70.8,19.6,,1025.7,
2016-10-07,14.0,13.0,15.0,0.0,,67.4,11.4,,1022.5,
2016-10-08,14.0,13.0,16.0,0.0,,5.7,9.4,,1025.8,
2016-10-09,12.2,9.0,15.0,0.0,,6.7,10.3,,1028.0,
2016-10-10,10.5,8.0,14.0,0.3,,350.7,9.2,,1026.4,
2016-10-11,10.8,7.0,15.0,0.0,,35.1,8.0,,1023.0,
2016-10-12,11.8,9.2,15.3,0.3,,37.7,13.9,,1020.4,
2016-10-13,11.2,9.0,14.0,5.1,,68.4,17.2,,1013.3,
2016-10-14,12.0,9.0,14.0,0.0,,57.2,11.7,,1006.4,
2016-10-15,13.3,11.0,17.0,0.0,,144.4,8.8,,1006.4,
2016-10-16,13.8,10.0,17.0,3.8,,159.1,14.4,,1011.9,
2016-10-17,12.6,9.7,16.8,6.9,,207.4,12.5,,1017.8,
2016-10-18,12.3,11.0,14.0,1.8,,258.7,23.8,,1019.7,
2016-10-19,11.9,10.0,14.0,0.0,,295.4,19.0,,1021.2,
2016-10-20,10.4,7.1,14.0,0.0,,336.6,14.4,,1021.1,
2016-10-21,11.1,10.0,13.0,0.0,,348.3,12.5,,1020.2,
2016-10-22,9.0,5.2,13.0,0.0,,5.2,9.2,,1016.6,
2016-10-23,10.3,8.0,13.0,0.0,,56.3,12.9,,1012.0,
2016-10-24,11.7,10.0,14.0,0.0,,51.7,11.2,,1012.9,
2016-10-25,10.3,7.9,13.1,0.0,,35.6,5.5,,1022.5,
2016-10-26,13.4,10.0,17.0,0.5,,245.7,11.6,,1028.1,
2016-10-27,12.9,10.0,16.0,0.0,,249.2,16.2,,1031.8,
2016-10-28,14.6,12.0,17.0,0.0,,261.8,14.3,,1033.6,
2016-10-29,13.1,9.5,15.2,0.0,,232.9,2.3,,1034.6,
2016-10-30,11.2,9.0,13.0,0.0,,50.5,4.7,,1030.7,
2016-10-31,12.8,10.0,17.0,0.3,,55.9,6.6,,1027.0,
2016-11-01,10.5,8.0,13.0,0.0,,,8.0,,1024.3,
2016-11-02,8.1,6.0,11.0,0.0,,306.8,9.6,,1024.9,
2016-11-03,7.8,4.0,11.0,0.0,,254.2,9.9,,1021.3,
2016-11-04,9.5,8.0,12.0,0.5,,238.1,9.0,,1009.7,
2016-11-05,7.1,5.0,10.0,5.6,,292.3,17.1,,1006.0,
2016-11-06,5.7,4.0,8.0,0.0,,306.5,19.1,,1006.5,
2016-11-07,6.9,4.0,9.0,1.5,,336.8,16.9,,1011.9,
2016-11-08,4.8,3.0,7.0,0.0,,260.7,11.2,,1010.0,
2016-11-09,6.3,4.2,9.2,16.8,,320.1,17.4,,1000.2,
2016-11-10,6.4,3.1,10.8,6.4,,266.5,11.7,,1007.4,
2016-11-11,7.4,5.0,11.0,1.0,,227.7,9.9,,1020.7,
2016-11-12,8.4,4.1,10.4,0.0,,134.6,9.4,,1016.8,
2016-11-13,8.8,7.0,10.0,8.9,,314.7,8.5,,1026.7,
2016-11-14,9.4,3.6,12.6,0.3,,229.7,9.1,,1029.4,
2016-11-15,14.2,13.0,16.0,0.3,,250.0,16.8,,1025.3,
2016-11-16,13.2,11.0,14.0,0.3,,245.8,22.6,,1015.3,
2016-11-17,10.2,8.0,14.0,4.8,,237.2,23.4,,1000.6,
2016-11-18,5.0,2.8,7.7,0.8,,233.8,16.0,,995.6,
2016-11-19,5.6,4.0,8.0,0.0,,209.6,16.7,,1000.2,
2016-11-20,7.8,6.0,10.0,17.3,,14.7,20.9,,987.2,
2016-11-21,9.8,6.0,13.0,10.2,,113.7,16.5,,989.2,
2016-11-22,10.5,8.0,12.0,11.7,,189.6,20.4,,999.3,
2016-11-23,7.9,4.0,10.0,0.3,,,,,1017.4,
2016-11-24,10.1,8.0,11.0,0.0,,50.8,21.9,,1023.1,
2016-11-25,8.3,6.0,12.0,0.0,,40.0,16.6,,1022.1,
2016-11-26,5.4,3.2,8.2,0.0,,18.7,12.0,,1021.1,
2016-11-27,7.5,5.0,9.0,0.3,,26.9,10.6,,1025.0,
2016-11-28,7.0,3.0,9.0,0.0,,60.3,16.4,,1030.1,
2016-11-29,3.1,1.0,7.0,0.0,,16.0,6.4,,1034.1,
2016-11-30,2.8,-1.0,7.0,0.0,,277.0,10.7,,1034.8,
2016-12-01,4.4,2.0,8.0,0.0,,248.5,12.8,,1030.9,
2016-12-02,6.8,5.0,8.0,0.0,,329.6,6.7,,1026.9,
2016-12-03,6.6,5.0,9.0,0.3,,55.6,12.8,,1025.6,
2016-12-04,4.8,2.0,8.0,0.0,,61.4,14.5,,1024.1,
2016-12-05,3.6,0.0,7.0,0.0,,52.1,6.8,,1024.6,
2016-12-06,7.1,3.0,11.0,0.0,,120.9,6.3,,1027.1,
2016-12-07,12.2,9.0,14.0,0.0,,194.6,12.5,,1026.2,
2016-12-08,12.8,11.0,14.0,0.0,,230.4,16.1,,1025.5,
2016-12-09,13.2,11.0,15.0,0.0,,214.6,14.2,,1025.3,
2016-12-10,12.5,9.0,14.0,0.0,,240.1,15.1,,1020.7,
2016-12-11,8.1,6.0,11.0,4.3,,246.6,15.6,,1024.6,
2016-12-12,8.2,4.0,12.0,0.0,,158.0,10.3,,1022.5,
2016-12-13,11.5,8.0,14.0,1.0,,182.5,10.4,,1019.9,
2016-12-14,10.5,7.0,14.0,0.3,,137.0,9.9,,1019.7,
2016-12-15,9.0,7.0,11.0,0.0,,110.4,11.6,,1019.0,
2016-12-16,9.5,9.0,10.0,0.0,,127.5,8.2,,1024.9,
2016-12-17,7.4,6.0,9.0,0.0,,,6.5,,1037.5,
2016-12-18,8.2,7.0,9.0,0.0,,,6.7,,1036.2,
2016-12-19,7.2,6.0,8.0,0.0,,340.9,7.6,,1027.3,
2016-12-20,6.3,5.0,7.0,0.8,,144.5,11.3,,1021.1,
2016-12-21,10.2,6.0,12.0,0.0,,224.7,17.8,,1019.3,
2016-12-22,8.4,5.0,11.0,0.3,,243.6,12.4,,1027.3,
2016-12-23,9.8,7.0,12.0,0.3,,227.8,21.7,,1025.8,
2016-12-24,9.0,7.0,11.0,1.5,,247.1,24.8,,1026.0,
2016-12-25,12.5,11.0,14.0,0.0,,243.7,27.7,,1023.3,
2016-12-26,8.6,5.0,13.0,1.0,,262.4,22.6,,1031.5,
2016-12-27,4.2,2.0,7.0,0.0,,264.5,7.5,,1043.8,
2016-12-28,2.1,0.0,5.0,0.0,,,7.5,,1042.7,
2016-12-29,3.8,1.0,9.0,0.3,,80.2,5.8,,1037.5,
2016-12-30,3.2,0.0,5.0,0.5,,255.0,8.8,,1036.6,
2016-12-31,7.3,5.0,9.0,0.0,,240.9,13.0,,1030.8,
2017-01-01,5.9,4.0,9.4,0.3,,241.1,14.0,,1018.6,
2017-01-02,3.9,2.0,6.0,6.6,,352.4,11.3,,1028.4,
2017-01-03,3.3,0.0,6.0,0.0,,250.3,18.6,,1028.0,
2017-01-04,5.8,3.0,8.0,0.3,,296.9,15.8,,1025.6,
2017-01-05,3.0,1.0,6.0,0.0,,315.8,5.7,,1034.4,
2017-01-06,4.0,0.0,8.0,0.0,,171.1,10.2,,1036.1,
2017-01-07,9.0,7.0,11.0,6.1,,278.0,9.8,,1032.0,
2017-01-08,9.6,9.0,11.0,0.3,,294.3,6.8,,1032.0,
2017-01-09,9.1,6.0,11.0,1.5,,239.6,17.9,,1019.1,
2017-01-10,7.4,5.0,9.0,3.0,,254.4,19.4,,1011.1,
2017-01-11,9.3,7.0,12.0,0.0,,264.8,26.5,,1011.0,
2017-01-12,5.8,1.0,8.0,0.0,,255.1,18.7,,1004.9,
2017-01-13,3.9,2.0,6.0,15.5,,287.1,28.8,,1009.1,
2017-01-14,3.6,2.0,5.0,0.3,,283.5,17.1,,1020.2,
2017-01-15,6.2,3.0,9.0,2.3,,291.3,12.1,,1022.6,
2017-01-16,5.3,5.0,7.0,5.3,,128.1,6.5,,1027.7,
2017-01-17,3.3,1.0,5.0,3.6,,124.8,7.9,,1035.9,
2017-01-18,-0.7,-5.0,5.0,0.0,,,,,1038.1,
2017-01-19,2.9,0.0,7.0,0.0,,16.9,7.6,,1037.3,
2017-01-20,2.7,-1.0,7.0,0.0,,47.4,10.0,,1033.6,
2017-01-21,1.3,-1.0,5.0,0.0,,93.0,7.8,,1028.1,
2017-01-22,1.1,-3.0,6.0,0.0,,64.9,5.5,,1027.3,
2017-01-23,1.6,-3.0,5.0,0.0,,,7.0,,1028.3,
2017-01-24,5.9,3.0,10.0,0.3,,267.2,9.3,,1028.2,
